"Map","Lot","SubLot","Polytype","LinkID","TM_update_","Hist_Dist","Pine_Tr_Zn","OL_CAC","Lot_Sub","Ward_2013","Export_Vis","FD","X10D_ID","OBJECTID_1","Vision_PID","GISID","F10D_ID","Map_1","Block","Lot_1","St_Num","Street","Location","CurOwn_Dat","CurOwn_QU","CurOwn_VI","CurOwn_Sal","PROwn1_Dat","PROwn1_QU","PROwn1_VI","PROwn1_Sal","PROwn2_Sal","PROwn3_Sal","PROwn4_Sal","PROwn5_Sal","Land_Val","Build_Val","Total_Val","Zone","Room_Cnt","Build_SF","Sale_Price","Sale_Date","Year_Built","Land_Area","Build_Styl","Bath_Cnt","Exempt_Val","Bed_Cnt","Tax_Total","LU_CODE","LU_DESC4"
85,4,0,parcel,85-4,0,0,0,0,4,6,1,14,1085004000,7816,7111,85-4,1085004000,     85,      4,,5,INDIAN RIDGE DR,5 INDIAN RIDGE DR,08/01/88,U,V,37500,,,,0,0,0,0,0,66600,213700,280300,R3,8,2434,37500,08/01/88,1988,43996,Colonial,3.5,20000,3,260300,1010,SINGLE FAM  MDL-01
85,40,0,parcel,85-40,0,0,0,0,40,6,1,14,1085040000,7852,7147,85-40,1085040000,     85,     40,,44,CATHEDRAL OAKS DR,44 CATHEDRAL OAKS DR,07/16/93,Q,I,92900,11/21/88,U,V,37500,0,0,0,0,75400,141600,217000,R3,6,1664,92900,07/16/93,1989,17424,Cape,1,26000,4,191000,1010,SINGLE FAM  MDL-01
85,41,0,parcel,85-41,0,0,0,0,41,6,1,14,1085041000,7853,7148,85-41,1085041000,     85,     41,,19,ALEXANDER DR,19 ALEXANDER DR,07/18/95,Q,I,127900,03/03/93,Q,V,35000,0,18750,18750,0,78800,148300,227100,R3,6,1469,127900,07/18/95,1994,21344,Cape,2.5,20000,4,207100,1010,SINGLE FAM  MDL-01
85,42,0,parcel,85-42,0,0,0,0,42,6,1,14,1085042000,7854,7149,85-42,1085042000,     85,     42,,17,ALEXANDER DR,17 ALEXANDER DR,02/09/15,Q,I,205000,11/17/06,Q,I,189000,97200,25000,0,0,73300,120700,194000,R3,5,1056,205000,02/09/15,1994,15246,Ranch,1.5,20000,3,174000,1010,SINGLE FAM  MDL-01
85,43,0,parcel,85-43,0,0,0,0,43,6,1,14,1085043000,7855,7150,85-43,1085043000,     85,     43,,15,ALEXANDER DR,15 ALEXANDER DR,07/01/04,Q,I,225000,06/30/00,Q,I,125000,92500,56500,0,0,73300,206000,279300,R3,7,2834,225000,07/01/04,1991,15246,Cape,3,26000,5,253300,1010,SINGLE FAM  MDL-01
85,44,0,parcel,85-44,0,0,0,0,44,6,1,14,1085044000,7856,7151,85-44,1085044000,     85,     44,,13,ALEXANDER DR,13 ALEXANDER DR,01/28/00,Q,I,113000,08/28/98,U,I,47025,0,0,101900,32000,74300,160400,234700,R3,8,1834,113000,01/28/00,1992,16117,Cape,2.5,20000,4,214700,1010,SINGLE FAM  MDL-01
85,45,0,parcel,85-45,0,0,0,0,45,6,1,14,1085045000,7857,7152,85-45,1085045000,     85,     45,,11,ALEXANDER DR,11 ALEXANDER DR,08/12/92,U,I,91080,12/11/89,Q,V,32000,0,0,0,0,76400,160400,236800,R3,5,1810,91080,08/12/92,1992,27007,Cape,1,20000,3,216800,1010,SINGLE FAM  MDL-01
85,46,0,parcel,85-46,0,0,0,0,46,6,1,14,1085046000,7858,7153,85-46,1085046000,     85,     46,,7,ALEXANDER DR,7-9 ALEXANDER DR,04/01/92,Q,V,32000,01/15/86,,,0,0,0,0,0,75800,164900,240700,R3,8,2480,32000,04/01/92,1992,25265,2 Unit,2,0,4,240700,1040,TWO FAMILY  MDL-03
85,47,0,parcel,85-47,0,0,0,0,47,6,1,14,1085047000,7859,7154,85-47,1085047000,     85,     47,,5,ALEXANDER DR,5 ALEXANDER DR,03/13/12,U,I,147500,10/31/11,U,I,160650,216000,165000,120000,47500,73900,120900,194800,R3,5,960,147500,03/13/12,1989,15682,Ranch,2,20000,2,174800,1010,SINGLE FAM  MDL-01
85,48,0,parcel,85-48,0,0,0,0,48,6,1,14,1085048000,7860,7155,85-48,1085048000,     85,     48,,3,ALEXANDER DR,3 ALEXANDER DR,03/10/14,Q,I,193500,06/30/03,Q,I,165900,120000,93900,101462,102500,74300,109500,183800,R3,5,1152,193500,03/10/14,1989,16117,Cape,1,0,2,183800,1010,SINGLE FAM  MDL-01
85,49,0,parcel,85-49,0,0,0,0,49,6,1,14,1085049000,7861,7156,85-49,1085049000,     85,     49,,22,CATHEDRAL OAKS DR,22 CATHEDRAL OAKS DR,05/16/14,Q,I,315000,11/22/00,Q,V,35900,0,0,0,0,69700,222900,292600,R3,8,3526,315000,05/16/14,2002,67954,2 Unit,3,20000,4,272600,1040,TWO FAMILY  MDL-03
8,55,0,parcel,8-55,0,0,0,0,55,2,1,15,1008055000,1485,979,8-55,1008055000,      8,     55,,1,RYBROOK DR,1 RYBROOK DR,09/19/07,Q,I,365000,07/06/00,Q,V,16000,0,0,0,0,73200,230500,303700,SR1,6,2146,365000,09/19/07,2001,67082,Cape,,20000,3,283700,1010,SINGLE FAM  MDL-01
8,5,5,parcel,8-5-5,0,0,0,0,5-5,3,1,16,1008005005,1372,100042,8-5-5,1008005005,      8,      5,      5,5,WOOD ISLAND ACRES,5 WOOD ISLAND ACRES,03/19/04,Q,I,275000,09/05/03,U,V,21100,0,0,0,0,77700,301600,379300,SR1,4,1644,275000,03/19/04,2004,65340,Ranch,,20000,2,359300,1010,SINGLE FAM  MDL-01
85,5,0,parcel,85-5,0,0,0,0,5,6,1,14,1085005000,7817,7112,85-5,1085005000,     85,      5,,3,INDIAN RIDGE DR,3 INDIAN RIDGE DR,05/15/97,Q,I,152900,06/01/94,Q,I,142000,1,39900,39900,0,66100,166900,233000,R3,7,1834,152900,05/15/97,1989,40075,Cape,2.5,20000,3,213000,1010,SINGLE FAM  MDL-01
85,50,0,parcel,85-50,0,0,0,0,50,6,1,14,1085050000,7862,7157,85-50,1085050000,     85,     50,,24,CATHEDRAL OAKS DR,24 CATHEDRAL OAKS DR,09/29/98,Q,I,124900,01/05/98,U,V,30000,0,0,0,0,73100,152200,225300,R3,6,1568,124900,09/29/98,1998,15011,Colonial,2,20000,3,205300,1010,SINGLE FAM  MDL-01
85,50,1,parcel,85-50-1,0,0,0,0,50-1,6,1,14,1085050001,7863,7158,85-50-1,1085050001,     85,     50,      1,2,ALEXANDER DR,2 ALEXANDER DR,08/17/07,Q,I,229000,03/08/02,Q,I,154000,110000,35000,30000,0,75000,194700,269700,R3,8,2283,229000,08/17/07,1999,16732,Cape,3,20000,5,249700,1011,SF (W/ APT)  MDL-01
85,50,2,parcel,85-50-2,0,0,0,0,50-2,6,1,14,1085050002,7864,7159,85-50-2,1085050002,     85,     50,      2,4,ALEXANDER DR,4 ALEXANDER DR,11/19/12,U,I,0,03/02/07,U,I,0,130000,260000,173552,35000,71000,148800,219800,R3,8,2000,0,11/19/12,2001,21768,2 Unit,3,20000,4,199800,1040,TWO FAMILY  MDL-03
85,51,0,parcel,85-51,0,0,0,0,51,6,1,14,1085051000,7865,7160,85-51,1085051000,     85,     51,,6,ALEXANDER DR,6-8 ALEXANDER DR,07/07/06,Q,I,318000,11/02/90,U,V,0,0,0,0,0,73600,163800,237400,R3,8,2160,318000,07/07/06,1991,30928,2 Unit,3,0,4,237400,1040,TWO FAMILY  MDL-03
85,52,0,parcel,85-52,0,0,0,0,52,6,1,14,1085052000,7866,7161,85-52,1085052000,     85,     52,,10,ALEXANDER DR,10-12 ALEXANDER DR,09/15/14,U,I,140000,10/30/03,U,I,160000,130000,0,0,37500,72400,143500,215900,R3,8,1960,140000,09/15/14,1991,27007,2 Unit,3,0,4,215900,1040,TWO FAMILY  MDL-03
85,53,0,parcel,85-53,0,0,0,0,53,6,1,14,1085053000,7867,7162,85-53,1085053000,     85,     53,,14,ALEXANDER DR,14-16 ALEXANDER DR,10/30/02,Q,I,215000,01/25/91,U,V,0,0,0,0,0,69200,159800,229000,R3,8,2080,215000,10/30/02,1991,30492,2 Unit,3,20000,4,209000,1040,TWO FAMILY  MDL-03
85,54,0,parcel,85-54,0,0,0,0,54,6,1,14,1085054000,7868,7163,85-54,1085054000,     85,     54,,18,ALEXANDER DR,18-20 ALEXANDER DR,12/22/05,Q,I,265000,07/30/01,Q,I,145000,130000,38000,0,0,68100,150100,218200,R3,8,2080,265000,12/22/05,1991,25700,2 Unit,3,20000,4,198200,1040,TWO FAMILY  MDL-03
85,55,0,parcel,85-55,0,0,0,0,55,6,1,14,1085055000,7869,7164,85-55,1085055000,     85,     55,,22,ALEXANDER DR,22-24 ALEXANDER DR,10/30/06,Q,I,265000,10/03/00,Q,I,147500,1,0,0,0,70100,151400,221500,R3,8,2124,265000,10/30/06,1990,20038,2 Unit,4,20000,4,201500,1040,TWO FAMILY  MDL-03
85,56,0,parcel,85-56,0,0,0,0,56,6,1,14,1085056000,7870,7165,85-56,1085056000,     85,     56,,26,ALEXANDER DR,26-28 ALEXANDER DR,04/14/06,U,I,113000,10/15/99,Q,I,139000,0,0,0,0,70100,149600,219700,R3,8,2120,113000,04/14/06,1991,20038,2 Unit,3,0,4,219700,1040,TWO FAMILY  MDL-03
85,57,0,parcel,85-57,0,0,0,0,57,6,1,14,1085057000,7871,7166,85-57,1085057000,     85,     57,,30,ALEXANDER DR,30-32 ALEXANDER DR,03/01/12,U,I,165159,05/31/11,U,I,130900,109000,0,38000,0,70100,138700,208800,R3,8,1872,165159,03/01/12,1990,20038,2 Unit,3,0,4,208800,1040,TWO FAMILY  MDL-03
85,58,0,parcel,85-58,0,0,0,0,58,6,1,14,1085058000,7872,7167,85-58,1085058000,     85,     58,,34,ALEXANDER DR,34-36 ALEXANDER DR,12/18/15,Q,I,226000,11/20/06,Q,I,265000,125000,0,119000,0,70100,143300,213400,R3,8,2040,226000,12/18/15,1989,20038,2 Unit,3,20000,4,193400,1040,TWO FAMILY  MDL-03
85,59,0,parcel,85-59,0,0,0,0,59,6,1,14,1085059000,7873,7168,85-59,1085059000,     85,     59,,38,ALEXANDER DR,38 ALEXANDER DR,09/20/06,Q,I,210000,05/24/05,U,I,35750,183500,59500,118000,89300,71800,157600,229400,R3,6,1910,210000,09/20/06,1992,17424,Cape,1.5,0,3,229400,1010,SINGLE FAM  MDL-01
8,56,0,parcel,8-56,0,0,0,0,56,2,1,15,1008056000,1486,980,8-56,1008056000,      8,     56,,20,LEDGEMERE DR,20 LEDGEMERE DR,12/06/96,U,V,0,10/08/96,U,V,20000,0,0,0,0,82100,330600,412700,SR1,7,2733,0,12/06/96,1997,119354,Colonial,2.5,20000,3,392700,1010,SINGLE FAM  MDL-01
85,6,0,parcel,85-6,0,0,0,0,6,6,1,14,1085006000,7818,7113,85-6,1085006000,     85,      6,,7,INDIAN RIDGE DR,7 INDIAN RIDGE DR,12/09/92,Q,I,174820,08/20/92,U,V,0,40900,0,0,0,73800,202200,276000,R3,8,1488,174820,12/09/92,1992,31799,Ranch,2.5,20000,4,256000,1010,SINGLE FAM  MDL-01
85,60,0,parcel,85-60,0,0,0,0,60,6,1,14,1085060000,7874,7169,85-60,1085060000,     85,     60,,46,CATHEDRAL OAKS DR,46 CATHEDRAL OAKS DR,08/13/15,Q,I,225000,04/09/10,Q,I,205000,97500,0,33900,42500,70600,140300,210900,R3,6,1591,225000,08/13/15,1998,16117,Cape,1.5,0,3,210900,1010,SINGLE FAM  MDL-01
85,61,0,parcel,85-61,0,0,0,0,61,6,1,14,1085061000,7875,7170,85-61,1085061000,     85,     61,,41,CATHEDRAL OAKS DR,41 CATHEDRAL OAKS DR,07/21/17,Q,I,344000,12/22/99,Q,V,40000,42900,0,0,0,82400,257200,339600,R3,7,2503,344000,07/21/17,2000,37462,Ranch,2,0,3,339600,1010,SINGLE FAM  MDL-01
85,62,0,parcel,85-62,0,0,0,0,62,6,1,14,1085062000,7876,7171,85-62,1085062000,     85,     62,,43,CATHEDRAL OAKS DR,43 CATHEDRAL OAKS DR,03/10/14,Q,I,254000,03/28/08,U,I,0,42900,0,0,0,82800,173300,256100,R3,9,2148,254000,03/10/14,1991,38333,Colonial,2,20000,4,236100,1010,SINGLE FAM  MDL-01
85,67,0,parcel,85-67,0,0,0,0,67,6,1,14,1085067000,7877,7173,85-67,1085067000,     85,     67,,56,CATHEDRAL OAKS DR,56 CATHEDRAL OAKS DR,04/02/12,U,I,0,03/25/10,U,I,238900,179750,52500,25520,0,76000,189700,265700,R3,6,1877,0,04/02/12,2002,192100,Cape,3,20000,3,245700,1010,SINGLE FAM  MDL-01
85,68,0,parcel,85-68,0,0,0,0,68,6,1,14,1085068000,7878,7174,85-68,1085068000,     85,     68,,0,SOUTH ST (OFF OF),SOUTH ST (OFF OF),09/22/89,U,V,7600,,,,0,0,0,0,0,2700,0,2700,R3 I3,,0,7600,09/22/89,0,93218,Vacant Land,,0,,2700,9010,STATE OWND  MDL-00
85,69,0,parcel,85-69,0,0,0,0,69,6,1,14,1085069000,7879,7175,85-69,1085069000,     85,     69,,45,CATHEDRAL OAKS DR,45 CATHEDRAL OAKS DR,06/22/93,U,V,0,01/15/86,,,0,0,0,0,0,78300,155500,233800,R3,6,1685,0,06/22/93,1991,37094,Cape,2,20000,3,213800,1010,SINGLE FAM  MDL-01
85,7,0,parcel,85-7,0,0,0,0,7,6,1,14,1085007000,7819,7114,85-7,1085007000,     85,      7,,9,INDIAN RIDGE DR,9 INDIAN RIDGE DR,03/02/94,Q,I,145000,11/04/92,Q,I,133000,45000,0,0,0,74900,157000,231900,R3,6,1802,145000,03/02/94,1990,41818,Colonial,2.5,20000,3,211900,1010,SINGLE FAM  MDL-01
85,70,0,parcel,85-70,0,0,0,0,70,6,1,14,1085070000,7880,7176,85-70,1085070000,     85,     70,,47,CATHEDRAL OAKS DR,47 CATHEDRAL OAKS DR,05/26/06,Q,I,265000,02/16/01,Q,I,155500,125000,31000,0,0,80900,161500,242400,R3,5,1260,265000,05/26/06,1993,28174,Ranch,2,20000,2,222400,1010,SINGLE FAM  MDL-01
85,71,0,parcel,85-71,0,0,0,0,71,6,1,14,1085071000,7881,7177,85-71,1085071000,     85,     71,,3,THATCHER BROOK LN,3 THATCHER BROOK LN,07/08/14,U,I,0,03/27/14,Q,I,224900,205000,0,130000,36000,71800,152000,223800,R3,6,1312,0,07/08/14,1992,13711,Ranch,2,20000,3,203800,1010,SINGLE FAM  MDL-01
85,72,0,parcel,85-72,0,0,0,0,72,6,1,14,1085072000,7882,7178,85-72,1085072000,     85,     72,,1,THATCHER BROOK LN,1 THATCHER BROOK LN,05/14/14,U,I,0,01/16/98,Q,I,126000,0,32000,40700,0,76000,146100,222100,R3,5,1108,0,05/14/14,1996,17885,Ranch,1,20000,2,202100,1010,SINGLE FAM  MDL-01
85,73,0,parcel,85-73,0,0,0,0,73,6,1,14,1085073000,7883,7179,85-73,1085073000,     85,     73,,2,THATCHER BROOK LN,2 THATCHER BROOK LN,11/13/96,Q,I,145000,09/15/95,U,I,0,30000,40700,0,0,75500,169600,245100,R3,6,1616,145000,11/13/96,1993,17425,Split-Level,2,20000,3,225100,1010,SINGLE FAM  MDL-01
85,74,0,parcel,85-74,0,0,0,0,74,6,1,14,1085074000,7884,7180,85-74,1085074000,     85,     74,,53,CATHEDRAL OAKS DR,53 CATHEDRAL OAKS DR,07/02/99,Q,V,53000,06/06/97,Q,V,40000,40700,0,0,0,72600,0,72600,R3,,0,53000,07/02/99,0,27914,Vacant Land,,0,,72600,1300,RES ACLNDV  MDL-00
85,75,0,parcel,85-75,0,0,0,0,75,6,1,14,1085075000,7885,7181,85-75,1085075000,     85,     75,,4,THATCHER BROOK LN,4 THATCHER BROOK LN,11/03/92,Q,I,163000,11/03/92,U,V,41000,40700,0,0,0,83300,204800,288100,R3 I3,7,1896,163000,11/03/92,1992,47916,Colonial,2,20000,3,268100,1010,SINGLE FAM  MDL-01
85,76,0,parcel,85-76,0,0,0,0,76,6,1,14,1085076000,7886,7182,85-76,1085076000,     85,     76,,6,THATCHER BROOK LN,6 THATCHER BROOK LN,06/16/92,Q,I,166000,06/16/92,U,V,40000,0,0,0,0,83800,199600,283400,R3 I3,8,2064,166000,06/16/92,1992,90605,Cape,2.5,26000,3,257400,1010,SINGLE FAM  MDL-01
85,77,0,parcel,85-77,0,0,0,0,77,6,1,14,1085077000,7887,7183,85-77,1085077000,     85,     77,,8,THATCHER BROOK LN,8 THATCHER BROOK LN,06/08/92,U,V,39000,12/04/89,,,0,0,0,0,0,84100,187000,271100,R3 I3,6,2164,39000,06/08/92,1994,111078,Colonial,1.5,20000,3,251100,1010,SINGLE FAM  MDL-01
85,78,0,parcel,85-78,0,0,0,0,78,6,1,14,1085078000,7888,7184,85-78,1085078000,     85,     78,,10,THATCHER BROOK LN,10 THATCHER BROOK LN,10/22/91,Q,V,39000,12/04/89,,,0,0,0,0,0,83800,221500,305300,R3,6,2186,39000,10/22/91,1992,53579,Colonial,2,20000,3,285300,1010,SINGLE FAM  MDL-01
85,79,0,parcel,85-79,0,0,0,0,79,6,1,14,1085079000,7889,7185,85-79,1085079000,     85,     79,,12,THATCHER BROOK LN,12 THATCHER BROOK LN,04/14/17,U,I,0,08/26/02,Q,I,375000,40000,0,0,0,83100,341700,424800,R3,10,3181,0,04/14/17,1992,40726,Cape,2.5,20000,3,404800,1010,SINGLE FAM  MDL-01
85,8,0,parcel,85-8,0,0,0,0,8,6,1,14,1085008000,7820,7115,85-8,1085008000,     85,      8,,11,INDIAN RIDGE DR,11 INDIAN RIDGE DR,11/04/88,Q,I,103800,11/04/88,U,V,39000,0,0,0,0,77200,185100,262300,R3,7,1873,103800,11/04/88,1988,19166,Cape,2,20000,3,242300,1010,SINGLE FAM  MDL-01
85,80,0,parcel,85-80,0,0,0,0,80,6,1,14,1085080000,7890,7186,85-80,1085080000,     85,     80,,14,THATCHER BROOK LN,14 THATCHER BROOK LN,01/27/94,U,,41900,01/27/94,U,,0,27500,0,0,0,83500,218800,302300,R3,7,2048,41900,01/27/94,1995,43022,Cape,,20000,3,282300,1010,SINGLE FAM  MDL-01
85,81,0,parcel,85-81,0,0,0,0,81,6,1,14,1085081000,7891,7187,85-81,1085081000,     85,     81,,16,THATCHER BROOK LN,16 THATCHER BROOK LN,07/18/05,Q,I,298000,05/13/02,Q,I,255000,236000,167000,40000,0,82200,233700,315900,R3,7,2466,298000,07/18/05,1993,35586,Cape,2.5,20000,3,295900,1010,SINGLE FAM  MDL-01
85,82,0,parcel,85-82,0,0,0,0,82,6,1,14,1085082000,7892,7188,85-82,1085082000,     85,     82,,18,THATCHER BROOK LN,18 THATCHER BROOK LN,07/13/93,Q,V,40000,12/04/89,,,0,0,0,0,0,82200,202900,285100,R3,7,1904,40000,07/13/93,1996,35115,Colonial,1.5,20000,3,265100,1010,SINGLE FAM  MDL-01
85,83,0,parcel,85-83,0,0,0,0,83,6,1,14,1085083000,7893,7189,85-83,1085083000,     85,     83,,20,THATCHER BROOK LN,20 THATCHER BROOK LN,08/27/96,Q,I,202185,05/14/96,U,V,0,0,0,0,0,82400,233700,316100,R3,8,2216,202185,08/27/96,1996,35514,Colonial,2.5,20000,3,296100,1010,SINGLE FAM  MDL-01
85,84,0,parcel,85-84,0,0,0,0,84,6,1,14,1085084000,7894,7190,85-84,1085084000,     85,     84,,22,THATCHER BROOK LN,22 THATCHER BROOK LN,07/05/12,Q,I,320000,04/29/05,Q,I,319900,314000,242500,175200,44000,83500,238600,322100,R3,8,2248,320000,07/05/12,1996,46174,Colonial,2.5,20000,4,302100,1010,SINGLE FAM  MDL-01
85,85,0,parcel,85-85,0,0,0,0,85,6,1,14,1085085000,7895,7191,85-85,1085085000,     85,     85,,23,THATCHER BROOK LN,23 THATCHER BROOK LN,08/01/97,U,I,0,11/27/95,U,I,0,0,0,0,0,84100,391300,475400,R3,12,4784,0,08/01/97,1994,50530,Colonial,3.5,20000,5,455400,1011,SF (W/ APT)  MDL-01
85,86,0,parcel,85-86,0,0,0,0,86,6,1,14,1085086000,7896,7192,85-86,1085086000,     85,     86,,21,THATCHER BROOK LN,21 THATCHER BROOK LN,11/18/11,U,I,60000,08/27/08,U,V,60000,0,0,0,0,82700,241300,324000,R3,8,2082,60000,11/18/11,2009,38447,Colonial,,20000,3,304000,1010,SINGLE FAM  MDL-01
85,87,0,parcel,85-87,0,0,0,0,87,6,1,14,1085087000,7897,7193,85-87,1085087000,     85,     87,,19,THATCHER BROOK LN,19 THATCHER BROOK LN,03/28/94,Q,,39900,12/04/89,,,0,0,0,0,0,83400,259600,343000,R3,8,2115,39900,03/28/94,1996,42123,Ranch,2,20000,2,323000,1010,SINGLE FAM  MDL-01
85,88,0,parcel,85-88,0,0,0,0,88,6,1,14,1085088000,7898,7194,85-88,1085088000,     85,     88,,17,THATCHER BROOK LN,17 THATCHER BROOK LN,04/17/96,Q,V,43900,12/04/89,,,0,0,0,0,0,82400,204100,286500,R3,6,1940,43900,04/17/96,2000,36305,Colonial,2.5,20000,3,266500,1010,SINGLE FAM  MDL-01
85,89,0,parcel,85-89,0,0,0,0,89,6,1,14,1085089000,7899,7195,85-89,1085089000,     85,     89,,15,THATCHER BROOK LN,15 THATCHER BROOK LN,06/13/17,U,I,0,08/26/14,Q,I,239000,272000,182500,40000,0,81700,211100,292800,R3,6,1544,0,06/13/17,1994,31186,Ranch,3,0,3,292800,1010,SINGLE FAM  MDL-01
85,9,0,parcel,85-9,0,0,0,0,9,6,1,14,1085009000,7821,7116,85-9,1085009000,     85,      9,,15,INDIAN RIDGE DR,15 INDIAN RIDGE DR,11/17/88,Q,I,145900,11/17/88,U,I,39000,0,0,0,0,76100,152700,228800,R3,7,1696,145900,11/17/88,1988,17860,Colonial,1.5,26000,3,202800,1010,SINGLE FAM  MDL-01
85,90,0,parcel,85-90,0,0,0,0,90,6,1,14,1085090000,7900,7196,85-90,1085090000,     85,     90,,11,THATCHER BROOK LN,11 THATCHER BROOK LN,10/28/16,Q,I,297000,07/11/94,Q,I,156400,39900,0,0,0,81500,205600,287100,R3,7,1940,297000,10/28/16,1994,29636,Colonial,2,20000,3,267100,1010,SINGLE FAM  MDL-01
85,91,0,parcel,85-91,0,0,0,0,91,6,1,14,1085091000,7901,7197,85-91,1085091000,     85,     91,,9,THATCHER BROOK LN,9 THATCHER BROOK LN,08/04/16,U,I,0,04/04/97,U,V,40300,39900,0,0,0,81200,251600,332800,R3,7,2280,0,08/04/16,1997,29324,Colonial,2.5,20000,3,312800,1010,SINGLE FAM  MDL-01
85,92,0,parcel,85-92,0,0,0,0,92,6,1,14,1085092000,7902,7198,85-92,1085092000,     85,     92,,7,THATCHER BROOK LN,7 THATCHER BROOK LN,12/31/91,Q,V,37900,12/04/89,,,0,0,0,0,0,76400,240200,316600,R3,7,2736,37900,12/31/91,1993,26795,Colonial,2.5,20000,3,296600,1010,SINGLE FAM  MDL-01
85,93,0,parcel,85-93,0,0,0,0,93,6,1,14,1085093000,7903,7199,85-93,1085093000,     85,     93,,5,THATCHER BROOK LN,5 THATCHER BROOK LN,11/19/08,U,I,0,12/07/07,Q,I,255000,117500,0,40900,0,79300,198600,277900,R3,6,1497,0,11/19/08,1993,23474,Ranch,2,20000,3,257900,1010,SINGLE FAM  MDL-01
85,94,0,parcel,85-94,0,0,0,0,94,6,1,14,1085094000,7904,7200,85-94,1085094000,     85,     94,,2,MEGHAN WAY,2 MEGHAN WAY,08/05/00,Q,V,42900,,,,0,0,0,0,0,84500,236000,320500,R3,7,2268,42900,08/05/00,2001,209088,Cape,2,26000,4,294500,1010,SINGLE FAM  MDL-01
85,94,1,parcel,85-94-1,0,0,0,0,94-1,6,1,14,1085094001,7905,7322,85-94-1,1085094001,     85,     94,      1,1,MEGHAN WAY,1 MEGHAN WAY,12/02/05,Q,I,365000,08/02/00,Q,V,39000,0,0,0,0,86600,266100,352700,R3,11,1683,365000,12/02/05,2000,73616,Ranch,3.5,20000,4,332700,1011,SF (W/ APT)  MDL-01
85,94,2,parcel,85-94-2,0,0,0,0,94-2,6,1,14,1085094002,7906,7323,85-94-2,1085094002,     85,     94,      2,1,HARMONY LN,1 HARMONY LN,12/29/98,Q,V,42000,12/29/98,U,V,0,0,0,0,0,91500,132900,224400,R3,11,1568,42000,12/29/98,2001,189922,Modular,4,0,6,224400,1010,SINGLE FAM  MDL-01
85,95,0,parcel,85-95,0,0,0,0,95,6,1,14,1085095000,7907,7201,85-95,1085095000,     85,     95,,48,CATHEDRAL OAKS DR,48 CATHEDRAL OAKS DR,10/01/99,Q,I,133300,09/01/93,Q,I,110000,30000,25520,0,0,75500,149700,225200,R3,6,1748,133300,10/01/99,1993,24603,Cape,2,20000,3,205200,1010,SINGLE FAM  MDL-01
85,96,0,parcel,85-96,0,0,0,0,96,6,1,14,1085096000,7908,7202,85-96,1085096000,     85,     96,,50,CATHEDRAL OAKS DR,50 CATHEDRAL OAKS DR,09/16/05,Q,I,270000,03/29/96,Q,I,137000,32500,25520,0,0,79600,179500,259100,R3,6,1508,270000,09/16/05,1994,24500,Ranch,3,0,3,259100,1010,SINGLE FAM  MDL-01
85,97,0,parcel,85-97,0,0,0,0,97,6,1,14,1085097000,7909,7203,85-97,1085097000,     85,     97,,52,CATHEDRAL OAKS DR,52 CATHEDRAL OAKS DR,04/18/11,U,I,234900,05/06/09,Q,I,259500,285500,230000,32000,25520,75200,197900,273100,R3,7,2662,234900,04/18/11,2000,23000,Cape,2,0,3,273100,1010,SINGLE FAM  MDL-01
85,98,0,parcel,85-98,0,0,0,0,98,6,1,14,1085098000,7910,7204,85-98,1085098000,     85,     98,,54,CATHEDRAL OAKS DR,54 CATHEDRAL OAKS DR,01/05/18,Q,I,318000,10/16/09,Q,I,266000,0,190000,145000,30000,79400,174500,253900,R3,7,1926,318000,01/05/18,1993,24000,Colonial,3.5,0,3,253900,1010,SINGLE FAM  MDL-01
8,60,0,parcel,8-60,0,0,0,0,60,2,1,15,1008060000,1487,984,8-60,1008060000,      8,     60,,2,SEVIGNY AVE,2 SEVIGNY AVE,11/03/00,Q,V,33000,02/25/97,U,V,0,12900,0,0,0,75100,224800,299900,SR1,6,2039,33000,11/03/00,2001,22960,Colonial,2.5,20000,3,279900,1010,SINGLE FAM  MDL-01
8,60,1,parcel,8-60-1,0,0,0,0,60-1,2,1,15,1008060001,1488,985,8-60-1,1008060001,      8,     60,      1,17,LEDGEMERE DR,17 LEDGEMERE DR,10/30/90,U,V,35000,,,,0,0,0,0,0,73700,175500,249200,SR1,7,1728,35000,10/30/90,1991,31360,Colonial,2.5,20000,3,229200,1010,SINGLE FAM  MDL-01
8,60,2,parcel,8-60-2,0,0,0,0,60-2,2,1,15,1008060002,1489,101362,8-60-2,1008060002,      8,     60,      2,4,SEVIGNY AVE,4 SEVIGNY AVE,03/06/15,U,I,239000,08/03/05,U,I,0,240000,30000,0,0,62500,250200,312700,SR1,7,2629,239000,03/06/15,2001,20282,Colonial,2.5,20000,3,292700,1010,SINGLE FAM  MDL-01
8,61,0,parcel,8-61,0,0,0,0,61,1,1,4,1008061000,1490,986,8-61,1008061000,      8,     61,,4,BRANDY LN,4 BRANDY LN,08/09/11,U,V,0,01/16/96,U,V,82500,0,0,70000,0,7800,0,7800,SR1,,0,0,08/09/11,0,20000,Vacant Land,,0,,7800,1310,RES ACLNPO
8,6,1,parcel,8-6-1,0,0,0,0,6-1,3,1,16,1008006001,1373,927,8-6-1,1008006001,      8,      6,      1,4,WOOD ISLAND ACRES,4 WOOD ISLAND ACRES,01/02/18,U,I,0,02/04/98,U,I,0,1,0,0,0,80400,222500,302900,SR1,6,2429,0,01/02/18,1992,87120,Modern/Contemp,2.5,20000,3,282900,1010,SINGLE FAM  MDL-01
